video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label
3t0DOJgK1vs,training,421,11,135,141,fill the cone with the filling,Idle
4TjB1J4QoUQ,training,416,2,138,158,when the dal is soft move to a low flame,Idle
4nxbRG6-sfw,validation,301,0,15,45,add salt rice wine soy sauce and corn starch to a bowl and mix,Mix
5B1jpHgRetQ,training,316,3,101,116,take the kombu out of the water,Prep
5B1jpHgRetQ,training,316,7,197,205,add miso to the strainer and place the strainer in the dashi stock,Mix
5FOX31OK_pU,training,307,3,103,113,roll up and press down with the mat,Idle
60TXip7-W-E,training,421,9,249,262,fill the cone with the filling,Idle
7-FatJyHj_g,validation,305,3,55,80,add fish sauce ginger garlic paste sugar onion carrot and red pepper flakes to the lettuce and mix together,Mix
7dUpBLA2C6I,training,213,3,43,58,add some parmesan cheese and keep whisking with low heat,Mix
7h70U1m5hFg,training,127,5,124,129,roll the burrito up,Idle
8X2wDyjl6T8,training,311,0,11,16,take out salmon from package,Prep
9CUkuWWVSjE,training,115,7,317,348,dip the hot dog in the batter,Idle
9RRHAydI_xk,training,406,7,153,169,roll the wrapper,Idle
9RRHAydI_xk,training,406,9,214,244,place the filling on the wrap and roll up,Mix
A4pTxrrBtMU,training,215,4,107,126,put butter garlic parsley salt and bread crumbs in a bowl and mix well,Mix
A68bBM_5wUY,training,421,10,458,484,seal the samosa shut,Idle
ACyY0jTrm5c,validation,403,0,41,58,add toasted sesame oil and black soy sauce to the noodles,Mix
AcWeYhS3cDs,validation,317,1,37,44,add soy sauce and sugar,Season
Acqpfz6lQc4,training,302,0,210,222,add the spring roll filling to the center of a the spring roll sheet,Mix
Afp_1HegZOc,training,213,1,20,36,add a little bit mustard and two slices of ham on one piece of bread,Mix
BGCW_PWhY9g,training,317,1,28,58,add minced garlic brown sugar soy sauce rice wine sesame oil honey and ground black pepper to a bowl,Mix
BL8oJSnL4EE,training,208,8,162,174,pour gravy on top of the sausages,Cook-Heat
Ba2xxUXJ90w,training,206,12,163,174,add the bacon to the pasta and toss,Mix
D-Dkz8cX3Vg,training,116,3,191,199,roll out the pizza dough,Idle
DBgap0YANhs,validation,409,7,417,434,add soaked raisins and fried onion on top of the rice,Mix
DKk5IVcIWW8,training,109,4,66,90,in a saucepan heat some butter and add some hot sauce a pinch of sugar and black pepper,Cook-Heat
Dp_khENsaUQ,training,410,6,37,50,flour again and begin to roll out,Idle
Dr3rUEc1uVE,training,321,0,85,132,add soy sauce cornstarch wine vinegar sugar garlic ginger and chicken broth to a bowl and mix together,Mix
DrM_ZiRvIro,training,115,6,393,410,dip the hot dog in the batter,Idle
Eg89rR5s8e4,training,416,5,304,326,add fresh cream and stir the dal,Mix
F564e476ULM,validation,115,0,51,80,tie a lobster tail with string and place in a pot of boiling water,Cook-Heat
F564e476ULM,validation,115,2,109,158,remove the lobsters from the water and remove the shells,Idle
FSWZXBbEyFw,validation,110,4,145,163,add anchovy paste worcestershire sauce olive oil and parmesan cheese and whisk it,Mix
Fe4tO5vW9_E,training,114,3,72,82,after the garlic has cooked stir in the cream and heat up,Cook-Heat
FtHLUsOntqI,training,325,3,232,236,add stock to the soup,Mix
H6acK-N2wMs,validation,309,2,82,91,seal the edges,Idle
HJBQ-NgQ9T0,training,224,3,163,197,remove the veal from the wrap and coat the meat with flour on both the sides,Season
HvQ7M9ibS_8,training,410,6,292,301,add some clarified butter,Mix
Ij-B7-rcK0Q,training,211,5,114,133,place the kale into a pot of water season with salt and boil,Cook-Heat
Iq1Sn9vERcU,training,108,4,111,113,add butter and syrup on top,Mix
JdDL-ekwq2A,training,401,4,131,135,add the chicken and mix the sauce,Mix
KAQ6pA9r4wk,training,423,7,81,100,add soy sauce peanut butter sesame oil garlic fish sauce and turmeric to the blender,Mix
KDwsw3XLhUo,training,209,3,143,181,add tomato puree worcestershire sauce and lamb stock and stir,Mix
KTQeLdmlzBo,validation,127,3,223,246,roll up the burrito,Idle
KpzFf81iax8,training,401,11,434,497,remove the lid and garnish with fresh coriander,Plate
L3x9HDsfpBY,training,126,12,340,356,put the prepared mixture in the tacos,Mix
LYj5-CdRIz0,validation,302,7,161,168,take a spring roll wrapper and put the some vegetable mixture on it,Prep
LhrmwGxTLAE,training,218,8,291,307,using a glass cut circles into the dough,Cut
LnlYlMuX1Cc,training,121,1,54,96,put some chopped cauliflower and onion and saute until the onion is brown and translucent,Cook-Heat
LqCDIssigHo,training,119,3,67,74,add some barbecue sauce and tomato sauce to the mixture,Mix
M4cDslY_qCg,training,110,1,39,49,chop 3 pieces of bread to small cubes and mix the cubes with the mixture,Cut
MCtF5tRCRUk,validation,117,2,87,100,squeeze lemon juice into the sauce,Idle
MIt0YvVC2iY,training,406,4,83,90,roll up the spring roll half way,Idle
MOBlJBn0BFI,training,303,8,372,373,remove lid,Prep
MTGYZIE9nUo,training,409,6,128,155,add the cheese red chili powder tumeric and cumin powder,Season
Mm6Ay5ez6Ig,training,302,8,196,217,add the peas to the filling and toss,Mix
Mm6Ay5ez6Ig,training,302,10,232,246,roll up the spring roll,Idle
NK2xHVWojgY,training,301,1,43,53,add soy sauce and corn starch and mix,Season
NTyhMGmuWik,validation,124,0,65,112,in pan take 1 pound ground beef add 1 finely chopped onions 2 cloves finely minced garlic cook 5 mins,Cook-Heat
NujJqJUXSQY,training,104,2,36,46,add milk to the cup,Mix
OEfzgobszUA,validation,127,2,31,40,when it is done take out and cover them up and let them steam in its heat for 15 mins,Cook-Heat
OF-Zh5FrxGc,validation,204,7,292,311,pour in the vodka and tomato sauce,Cook-Heat
OpURFOTdycE,validation,219,2,324,409,take all the shredded vegetables in a bowl add 4 tsp salt and mix well,Prep
P7bsYTDILps,training,119,12,234,241,once it is baked let it rest for 10 minutes to set and then slice it,Idle
PHpk4ITk-SE,validation,126,6,143,148,open the cover and reseal it and put it into the fridge,Idle
PLqTyxMYgBg,training,107,4,113,127,melon ball a peeled potato using melon baller and put into boiling salted water and cook for 8  10 minutes,Cook-Heat
P_eepz1z7H8,training,406,4,88,104,roll up the spring roll,Idle
Pk88LQ7hxbg,validation,324,9,150,163,add soup stock snow peas and an egg,Mix
QS0I7mLQIgc,training,122,9,207,231,when all veggies are cooked soft reduce heat to low and add salt and sugar per the taste and stir,Cook-Heat
QYl_wwBKt18,validation,120,2,99,112,in a sauce pan add the evaporated skimmed milk chicken bouillon granules and stir over a medium heat until the milk boils,Cook-Heat
QuHIxCOkTAo,training,418,8,334,362,add beans to the mixture,Mix
R-EnNr_oH8A,validation,317,5,258,283,transfer the marinated beef meat into a container and refridgerate it,Idle
R-_LEZ41Pt4,training,412,2,174,183,crack an egg into it and stir until the egg is completely cooked,Mix
R96CUaMwGME,training,318,3,53,58,refridgerate the meat in the marinade,Idle
RBsbedWWmUI,training,323,2,87,98,add hoisin sauce to the pork and mix,Mix
RY10IUcz3bk,validation,106,0,87,112,add butter to the macaroni and stir,Mix
Rc9kXItj6ic,training,204,4,118,134,add cooked and strained brown rice pasta into the sauce and mix it well,Mix
Re46osq_NkI,validation,309,8,185,205,once they are browned pour some water and cover with a lid and cook,Cook-Heat
S4z2gmtUzHE,training,222,0,25,39,scrub the mussels and rinse it and pull off any beards,Prep
SDHOR15oWwU,training,203,2,84,94,once the onions get softened add some chopped mushrooms and stir,Cut
SDHOR15oWwU,training,203,3,100,119,add tomato paste chopped tomatoes and chopped parsley stir and simmer,Cook-Heat
SELBilV64sY,training,214,2,185,203,pour glaze on the foie gras,Cook-Heat
TGY3iP4X34c,training,127,12,302,313,roll up the burrito,Idle
TGY3iP4X34c,training,127,14,331,341,roll up the burrito,Idle
TMpt-41UTOk,validation,218,2,138,162,grind the cooked meat mixture in a food processor,Cut
TMpt-41UTOk,validation,218,11,354,358,with a glass or large cookie cutter cut circles and take the remaining dough,Cut
TOle-ziRKN4,training,422,1,169,174,place the filling on the center of the wrapper,Mix
TshGvn_QG_g,training,307,3,97,113,roll up the seaweed,Idle
TsrTU3CJn2c,training,209,3,107,131,add some water or broth stir and cook,Cook-Heat
TsrTU3CJn2c,training,209,6,161,173,chop potatoes submerge in water in a pan add salt and boil,Cook-Heat
U8Mb5cr7JDQ,training,219,1,53,70,weigh the cabbage and prepare salt of 2% of its weight,Season
UHmKlQ2OkTM,training,106,7,369,380,add a little bit more milk,Mix
UZGqsSB9cSQ,training,317,1,75,101,add sliced asian pear soy sauce sesame oil onion and garlic to a blender,Mix
UoP9ZJKqAh4,training,114,5,80,110,use a tablespoon to make balls out of the mashed potatoes,Mix
UoP9ZJKqAh4,training,114,12,194,198,poke a skewer in the balls and serve on a plate,Plate
VPFmudvabUg,validation,110,6,460,540,add sauce and bread toos and garnish with cheese and lettuce,Plate
VcIF3HOI9wI,training,101,8,221,235,layer bacon lettuce tomato and toast,Cook-Heat
We4NsM_moJQ,training,413,10,324,330,squeeze some sauce in it and cover the sandwich to serve,Plate
WiliCz0XYVU,training,225,0,51,90,pour stock tomatoes meat and seasoning into a pot and stir,Season
WlHWRPyA7_g,validation,302,6,135,154,place the wrapper and filling down and put paste on the edges,Mix
Ws7JgPJsVjs,validation,308,5,115,140,place saran wrap and a mat on top of the roll and press the roll,Mix
X1mE2IWeamI,training,404,0,2,17,pour boiled water to rice noodles,Cook-Heat
X4GOx3EW3Rw,validation,319,8,212,240,to assemble the dish place a layer of lettuce leaves then arrange carrots tomatoes cucumber and a tbsp of sweetcorn,Plate
XZIiNz19HWA,training,307,3,58,66,take the rolling mats and place the nori sheet on the mat with rice facing down,Prep
XeXQ23fgS38,training,318,7,115,122,remove the teabag and moo,Prep
YgFwFoqglKc,training,412,5,270,327,add the eggs bean sprouts and chopped scallions toss everything well and serve,Plate
Z6c8hIW7bhI,training,325,4,242,251,now add hot sauce soy sauce stir fry sauce and hot sour sauce,Cook-Heat
Z6c8hIW7bhI,training,325,5,282,295,give the boiling vegetable stock a stir add a salt to taste and cook the noodles,Cook-Heat
ZcsshMf0NTI,training,227,4,140,185,then add tomatoes cucumber bell pepper celery and herbs and mix all the ingredients together well adding some more lime juice,Mix
Zi0Ou5dfsWs,training,110,7,305,357,add the cooked croutons grated parmesan cheese and salad dressing,Mix
ZvIXsbEUCa0,training,222,11,341,343,add some butter to the mussels,Mix
_EtwHSuT4LA,training,302,5,208,223,place the filling towards the top of the wrapper,Mix
_EtwHSuT4LA,training,302,6,226,234,roll the wrapper up halfway,Idle
_GTwKEPmB-U,validation,210,5,174,180,scoop the batter on the pan,Cook-Heat
_XxXWiOoyhY,training,319,10,348,365,place the egg on top,Mix
__5RJw4UP1Y,training,203,4,52,54,add more breadcrumbs,Mix
_rrJbjpCOXs,training,225,3,145,169,add whole wheat pasta diced tomatoes peas navy beans vegetable juice red pepper flakes and vegetable broth to the pan,Mix
a5FoLWnEiAI,validation,416,5,342,360,add chopped tomatoes mix it well and cover,Mix
a8oSlp9PCMg,training,109,3,370,418,add the wings to the sauce and mix to coat the wings,Season
bAC0cZIQVOk,validation,119,6,357,375,pour some of the sauce onto the meat,Cook-Heat
byZj4mfOJ2s,training,119,1,51,101,add some milk a beaten egg a spoon of soy sauce and some pepper,Mix
c4WaDsqP38k,validation,302,5,82,93,roll up the spring roll,Idle
c4WaDsqP38k,validation,302,6,93,98,seal the roll with water,Idle
c9eELn4axpg,validation,101,1,66,88,cut a lime squeeze on the avocado and stir,Cut
coYqrXsDPdU,training,106,4,93,108,add drips of worcestershire sauce and whisk and reduce heat to medium low,Mix
cwsDQ7M5OTI,training,225,8,206,223,add one cup of elbow macaroni,Mix
dB4SW9-y13U,training,321,9,272,285,add the chicken to the sauce and mix,Mix
dI2WtKv1t_o,training,323,5,292,350,add meat and mix,Mix
dI2WtKv1t_o,training,323,7,400,467,add frozen peas and eggs and mix,Mix
dl4NvSA3hRI,training,412,3,192,222,add oyster sauce sugar and fish sauce to the wok,Mix
dnrZJQmC05c,training,211,9,297,321,spoon onto a dish and add butter and green onion,Plate
dsI9QVhmsGg,training,124,1,48,60,stuff the hot dog,Idle
e2t_1Atddaw,training,319,3,138,143,add a little oyster sauce,Season
e8PNg_-psR8,training,222,1,78,92,add corn starch to some soy sauce and stir well,Season
edX_xmX6q0s,training,205,5,184,188,pour in the tomato sauce,Cook-Heat
eyfZZWZwDOY,training,215,2,190,218,unfold and roll out the pastry,Idle
eyfZZWZwDOY,training,215,9,373,378,brush the egg wash on top of the appetizers,Prep
fOPF3x6c2WI,training,101,4,66,71,put some scrambled egg on top,Mix
faFpytaIzI0,training,313,2,22,66,repeat the procedure for other sushis,Idle
fetFXsc6G5s,training,419,12,258,284,for garlic naan grate 1 garlic clove on the rolled out dought and sprinkle flour gently roll it out further,Cut
frCFxOt9390,training,405,10,239,245,replace the lid on the grill and cook,Cook-Heat
g0KDpc1kSjo,training,302,1,118,130,roll up the spring roll half way,Idle
hJzPVZf6JVo,training,303,6,277,355,add diced tofu and sauce,Mix
hSsNOSjkWww,training,203,1,55,119,add an egg parsley and minced garlic and mix it,Mix
hkVfzjA1HA0,validation,308,5,308,357,add the tartar mix to the salmon and tuna sushi rolls and put chopped chives on the top,Mix
i0qYuhtSQHI,validation,213,2,77,95,add dijon mustard milk and salt to eggs and whisk it,Mix
i4ZAwUoP8c4,training,221,9,171,175,add chopped vegetables and 1 tsp of ground caraway seeds to the soup,Mix
iPJmzCZ3uwo,training,406,5,103,109,roll up the spring roll,Idle
ioXqgVYG7Xc,training,404,1,74,121,finely chop chili mushrooms peppers carrots onions and bacon,Cut
jRdA68GbUMg,training,117,6,222,251,add distilled vinegar to a pan of hot water and add eggs,Mix
jhb9ExNemYk,training,112,4,151,153,the macaroni salad is ready to serve,Plate
jnewhlK2USg,validation,308,5,293,333,roll it up and press firmly,Idle
kD25U-pM1Qw,training,307,4,136,166,roll it up and press it firmly,Idle
kEpB-PVlvVk,training,325,5,196,198,add corn starch water to the soup,Mix
kEpB-PVlvVk,training,325,7,228,234,add black soy sauce sesame oil and the scallions,Season
kWLYcM3uVVc,validation,116,3,44,45,put the cream cheese and pepperonis into the loaf,Mix
khmRPBMz6do,training,308,6,180,202,add rice to the nori sheet and add sesame seeds,Mix
khmRPBMz6do,training,308,7,202,227,add tuna mixture on the other side of nori and roll the nori,Mix
l6Wblq6yIk0,training,321,9,214,225,add chicken and broccoli and toss,Mix
lBnuFn9q3Xs,training,406,4,122,138,wrap up the spring roll,Idle
lH7pgsnyGrI,validation,316,2,121,126,remove the bonito flakes,Prep
lRwMt_eHjxU,validation,401,6,243,281,add some chopped tomatoes and mix it,Mix
lgg6luYfQ1w,training,116,5,226,247,add mozzerella cheese on top of the sauce,Mix
luDzsPatsGw,validation,214,4,226,327,dip the foie gras in the powder and place them in a deep pan,Cook-Heat
nfYzqyureLo,training,222,2,81,123,discard the broken and bad mussels,Cut
ny7G1uw36J0,training,413,5,347,352,place a piece of lettuce on top,Mix
oRMqGMnK5mk,training,204,2,195,213,add 1 cup whole milk and keep whisking,Mix
ofaghkdG2pU,training,222,6,217,245,mussels are ready add  cup of parsley and cilantro and mix it,Mix
p_UKXct35jY,training,230,2,45,52,add 1/3 cup olive oil 2 tsp of tomato paste 5 finely chopped garlic cloves to and whisk to combine,Mix
peld2w63tpM,validation,107,2,77,92,add the squid to the container put on the lid and shake so that the squid gets covered,Mix
pz1pXfa208Y,training,117,6,105,123,pour the sauce on the toast and garnish with parsley and capers,Plate
q65WrXiHpoo,training,215,2,104,138,add 4 tbsps savory garlic cream 1 tbsp lemon herb cooking crme and cup of butter blend for a minute,Cook-Heat
qLygo7z5hn8,training,104,4,145,151,pull them off the heat and transfer to a plate,Cook-Heat
qOB709GWcE8,training,124,4,199,219,now spread green relish and then add chopped white onions on it,Cut
qndZKzNHpwc,training,308,6,323,343,place the mat over the roll and press down,Mix
r-s3tFLCqxM,training,206,3,98,106,add pasta to the bacon with a little water and stir it,Mix
r-s3tFLCqxM,training,206,4,107,116,add the sauce and keep on stirring until everything is coated,Season
rT3Esab9zmU,training,127,2,62,71,add some corn starch to the water and mix well,Mix
rXR5nuiXtZQ,training,403,4,105,176,add the noodles water sauce chili paste  and paprika to the wok and toss,Mix
s9r-CxnCXkg,training,104,2,63,90,add a little salt to the eggs and stir to cook the eggs in the sauce pan,Cook-Heat
sb58mkT8_ak,training,403,11,229,240,juice a lime,Idle
so-RuJQY1d0,validation,409,10,355,444,repeat the same layers again,Idle
tGaAAI3aAUs,validation,126,8,361,391,fill the taco shells and top with sour cream grated cheddar cheese and chopped lettuce,Cut
tZF_WIdSQHM,training,305,4,283,307,when bubbles form stir in sugar,Mix
uKoGb20Ngcs,training,405,10,486,501,add garam masala powder and mix the curry,Season
uXbkxyyOEr4,training,306,4,197,207,remove the fried prawns and drain the excess oil using paper towel and serve,Idle
um8-utUa9UI,training,316,0,130,140,bring the vegetable broth to boil remove from heat and add shiitake mushrooms cover it and rest it for twenty mins,Cook-Heat
umveZyJ1h1s,training,219,10,442,465,press down hard using a plate and place a weight,Plate
vDDeMg2dhEM,validation,302,9,257,307,wrap up the filling,Idle
vUhoMXc7FJM,training,227,12,1014,1046,add quinoa mix and serve,Plate
v_dkYNq8G9Y,validation,321,0,47,99,add chicken stock sugar vinegar hoisin sauce sesame oil cornstarch and mix,Mix
yU7p2deHUEY,training,110,0,4,44,grate one clove of garlic and mix it with anchovy paste in a bowl,Cut
ysRLGUndzgg,validation,325,7,489,506,ladle soup into the bowl and top with green onion,Mix
z1S8WkUoQtU,training,102,4,112,120,dip the rings into the batter,Idle
zWHu95io9B4,training,203,7,172,190,now add tomato paste dried basil black pepper and stir well,Mix
zljhtdoqpv0,validation,107,3,142,164,take the coated calamari out of the flour and put them on a plate,Season
zmEyQT7ifS8,training,110,7,221,239,add worcestershire sauce some grated parmesan cheese water and whisk thoroughly,Mix
zukEQgbWdsY,training,101,9,247,254,add lettuce on top of the bacon,Mix
05ZSU-5UkXw,validation,226,1,82,127,add tomatoes cucumbers chickpeas green onions and feta to a plate with lettuce,Plate
0lkjIf5hZT4,training,127,2,34,37,place some beef in the same pot,Cook-Heat
1Ihxcua2HBc,validation,218,10,256,258,remove from pan and serve,Plate
1k64hSAAAd4,training,117,3,17,21,add pieces of english muffin and ham to the dish,Plate
1mJeGeb-iew,training,112,5,145,172,add macaroni chicken carrots pineapple raisins pickles and onion to a bowl,Mix
2HsWZdKKBGg,validation,225,5,307,347,add cooked pasta into the pan,Cook-Heat
4JwUCS5JjfY,training,304,5,135,149,add feta cheese and parsley to the dish,Plate
4gPBv7le5pw,training,122,8,339,344,add some basil,Season
5E3kulJRzGY,training,405,4,187,205,add onion and the sauce and cover the pot,Cook-Heat
5ZWUiD2OL04,training,205,5,144,162,sprinkle parmesan cheese and basal on top and pour oil on the crust,Plate
65235CscqdQ,training,317,3,74,125,add the onions garlic and sliced beef to the bowl and mix them together,Mix
7ebZWviUfUA,validation,108,0,15,30,add flour sugar baking powder and salt,Bake
7zjwjGsVcLI,training,305,5,217,259,add daikon cabbage green onion minced garlic and the mixture to a large bowl and mix by hand,Mix
88YovCsnMxs,validation,106,2,54,62,put the bread aside and prepare a pan heated with butter,Cook-Heat
9-hB_1taG0o,training,225,4,200,206,place the pasta in the bowl,Mix
9BNRMHGepS4,validation,119,5,133,194,add some barbecue sauce and place the meat in the loaf pan,Bake
9guuyTr8EUg,validation,302,3,178,193,add the spice mixture and onions to the wok,Season
Afp_1HegZOc,training,213,5,135,151,add some toasted sesame seeds olive oil and pepper and mix them,Season
BL8oJSnL4EE,training,208,7,148,159,place the sausages on the mashed potatoes,Cook-Heat
D-Dkz8cX3Vg,training,116,8,307,322,sprinkle cheese on top of the pizza,Plate
EkuM7L31bMQ,validation,303,4,78,96,add water tofu cubes sprinkle and salt and cover,Season
FiE1KczH4pc,training,316,0,203,225,add miso paste to a blender with water,Mix
GJzuTXdVQcE,training,425,1,147,148,add urad dal to pan,Cook-Heat
GJzuTXdVQcE,training,425,6,238,253,add sliced red onions to pan and mix,Cook-Heat
HdVETeyupXE,validation,409,5,193,198,place the rice in the pot,Cook-Heat
ID2ct1TlVuk,training,323,4,106,113,add rice to the wok,Cook-Heat
JylDlRtH9Tc,validation,303,4,175,188,add the scallions to the pan and stir,Cook-Heat
KDwsw3XLhUo,training,209,4,182,191,add thyme and simmer,Cook-Heat
LQDP3xm8aRk,validation,208,12,368,426,add milk and mash potatoes,Mix
NHFmZV7XNzc,training,229,3,72,83,add chopped onion parsley and chopped garlic cloves to a food processor and blend it until smooth,Mix
OKyOqfAeARQ,training,409,7,165,220,add the rice to a greased bowl along with the vegetables,Mix
PKcwRi9jh0E,training,114,5,205,226,put the mashed potatoes into a serving pan,Plate
PKt_za_XfF8,training,120,2,41,51,add finely chopped onions into the melted butter and salt till it gets brown,Season
PfupF0V3YYM,training,102,1,50,72,add paprika sugar garlic powder s=and salt to the bowl and mix,Season
QWXlKD-XGCQ,training,405,6,256,270,cover and cook for 20 minutes,Cook-Heat
QqepsJSi5fs,training,323,6,237,247,add rice to the wok,Cook-Heat
Qsgz9Vr-5aU,training,209,1,101,116,add chopped onions carrots celery and add little salt and cook for about 6-8 minutes,Cook-Heat
Qy366zq9vws,training,219,4,89,93,place crockery plate upside down on top press tight to hold the veggie tight and ferment for 4-5 days,Plate
R-EnNr_oH8A,validation,317,7,326,389,put some grape seed oil into a pan add chopped onions and fry till translucent,Cook-Heat
R5IAGR2SeaE,validation,228,1,51,71,add the chickpeas chickpea juice and cayenne pepper to the food processor,Season
RY10IUcz3bk,validation,106,4,215,242,sprinkle cheese on top,Plate
SDHOR15oWwU,training,203,0,39,63,add oil chopped onions chopped bacon and salt to pan,Season
SOMsxGGSTUk,validation,403,0,41,56,place thai noodles in a bowl and pour water on top,Mix
SZ7TtauNFRU,training,229,3,140,155,add garlic to the food processor and blend,Mix
SlR-Yh3gebM,training,316,0,44,65,add nettle tea to a blender,Mix
SsafTopywFo,training,122,1,73,92,add some oil to the pot and saute the onions and garlic,Cook-Heat
TGY3iP4X34c,training,127,1,84,108,add pinto beans water and salt to a pot and boil,Cook-Heat
TO_W2RYL2mA,validation,314,0,20,40,add onion garlic and ginger slice and chicken filet to a sauce pan and cook,Cook-Heat
TgttBprZXDY,validation,112,1,118,122,add the vegetables pasta pepperoni and mozzarella cheese to a bowl,Mix
UUlfKJ9M_pQ,training,121,4,159,183,add clam juice 2 potatoes and bacon,Cook-Heat
UVHIuuQ0-nA,training,305,3,118,135,add salt to the vegetables and mix them,Season
UkqQAynrM2g,validation,112,6,182,194,add herbs salt and pepper to the bowl and stir,Season
VtuiYP8GIb8,training,212,6,97,120,add potatos to a large pot of water and salt and boil,Cook-Heat
VtuiYP8GIb8,training,212,9,194,210,add meat mix to a deep dish and spread around,Plate
W882NYaaiEs,training,106,5,264,291,add the pasta pancetta and sauce to a pot and stir,Cook-Heat
WRtoMalV4Zo,training,221,7,187,208,pour water into the pot stir and cover the pot and wait for a few minutes,Cook-Heat
X1e5zsLlbZo,training,304,5,128,140,add red onion and carrot to the wok,Cook-Heat
XNbfYAZ__iU,training,409,1,80,144,add the spice mixture and stir fry,Cook-Heat
XeXQ23fgS38,training,318,3,76,85,put the ribs into a pot of water and cook,Cook-Heat
XeXQ23fgS38,training,318,6,105,113,add the moo teabag and galbi pieces to the pot,Cook-Heat
Y4SijHJ02Zg,training,225,9,313,324,pour the soup into a serving bowl,Plate
Y6VBdbmdjYw,training,404,1,145,216,add all of the ingredients into the pan and stir,Cook-Heat
Y9tnBIxTbnw,training,319,3,137,141,add spinach to a pot of boiling water,Cook-Heat
YMcabXHzylg,training,105,7,256,286,place the sauce in a hot pan and the wings and coat and top with sesame seeds,Season
YZC_uXqB948,training,308,0,27,99,add chopped tuna sauerkraut fish eggs spicy mayonnaise and chili to a bowl and mix together,Mix
Z6coaaI77PY,training,409,2,90,105,add cauliflower broccoli carrot potato and tomatoes to the pot,Cook-Heat
_HtTUAmEqts,training,203,8,288,293,cover the sauce and cook,Cook-Heat
_ilIn1kmNSA,validation,222,1,14,17,add onion pieces into the pot,Cook-Heat
_j-0ElzS88Q,training,229,0,27,30,add fava beans to a bowl,Mix
_xOx9hkJoBk,training,107,4,80,100,put the squid rings on a pan and cook the squid rings with oil poured on them,Cook-Heat
a3ZvOvo49WE,training,216,1,115,208,add olive oil on the iron pan and sear the bratwurst,Cook-Heat
arQZ2m0hMSU,training,405,6,184,192,add spice to the pan,Season
bAC0cZIQVOk,validation,119,8,416,453,put the rest of the sauce on the meatloaf and cook again in the oven,Cook-Heat
bqmkNRNd5yw,training,201,6,415,501,add some tomato sauce and parmesan cheese on top of chicken breast and cook it in the oven,Cook-Heat
c96tGPyKB0c,training,205,3,142,156,add some basil leaves,Season
cF45-iVw--w,validation,204,1,120,135,add vodka to the pot,Cook-Heat
cVDsNLn2zc4,training,214,8,385,398,place a piece of bread onto a plate and add a piece of foie shallots and apple,Plate
davq4bio878,training,314,0,8,14,add 2 cups of water to a pot,Cook-Heat
e8PNg_-psR8,training,222,0,46,61,pour oil on the mussels and cook in an oven,Cook-Heat
e8PNg_-psR8,training,222,5,181,215,pour the sauce on the mussels and cook the mussels in the oven,Cook-Heat
frCFxOt9390,training,405,4,144,158,add the spice powder to it and blend,Season
frCFxOt9390,training,405,6,167,195,pour in the sauce stir and cover the pot,Cook-Heat
fr_02xrchH0,training,213,1,55,71,add butter 1 spoon salt to a heating pot and whisk well,Season
hL0kuCIfFJI,training,412,4,163,177,add a little salt sesame seeds and stir,Season
i4ZAwUoP8c4,training,221,10,176,199,add some more water and cook until carrots and parsnips are half tender add potatoes and cook with lid covered,Cook-Heat
im-aWyUQGrg,validation,404,2,119,125,add the bok choy to the wok,Cook-Heat
jT75QMjRkD0,validation,228,0,38,54,add sesame seeds salt pepper lemon juice and garlic to a blender,Season
k6klZcQR2S0,training,302,0,143,182,add taro roots carrots wood ear mushrooms and garlic to the food processor and blend all together,Mix
kGxmudExRVk,validation,316,0,37,53,add water and white miso to a blender,Mix
kGxmudExRVk,validation,316,1,66,73,add matini to the blender,Mix
khmRPBMz6do,training,308,5,131,170,add rice vinegar sugar and salt and mix them with rice,Season
kpRcFx8JQl0,training,211,5,115,155,add the vegetables and butter to the blender and pulse,Mix
lSq6y2F35ig,training,111,1,116,152,add celery grapes salt and pepper toss until well combine and add mayonnaise,Season
lYiKwaclCZQ,training,423,5,163,186,put some washed mussels in the pan and cover to cook,Cook-Heat
lhSHtL-fMYA,training,318,9,373,387,add water and duck to the pot,Cook-Heat
lhSHtL-fMYA,training,318,10,387,398,add mushrooms sesame leaves and basil to the pot,Season
lwdypoLpMW4,validation,225,3,217,224,pour the tomato puree into the pot,Cook-Heat
mygg-vW_pRM,training,119,1,90,138,add one egg thyme pepper and ketchup to the meat and mix the ingredients together,Season
ny7G1uw36J0,training,413,0,146,159,add mango to a blender,Mix
nz_LHDf0uqE,validation,207,0,50,140,add potatoes salt and water to a pot and boil,Cook-Heat
oNgVoSBrndw,training,229,1,86,130,add some cloves of garlic and overnight soaked chickpeas to food processor and blend all ingredients to form smooth paste,Mix
odLBmYsUaHI,training,201,1,71,73,put the brussel sprouts in the oven,Cook-Heat
olwrZ-zMOqU,training,224,5,561,570,place the veal from the pan onto a paper towel,Cook-Heat
p-NnIyGFZVw,validation,423,3,155,175,place the noodles in a bowl and cover with boiling water,Cook-Heat
p-PFp1c0FKs,validation,121,6,84,93,add wine to the pot,Cook-Heat
pe64g9YAOtM,training,321,5,203,230,add the garlic ginger chicken and sauce to the pan,Cook-Heat
qkluMpILLdQ,validation,211,3,180,191,add the green onions to the pot,Cook-Heat
qxSUbk742Ag,training,222,1,191,203,put in pepper flakes and stir,Season
rT3Esab9zmU,training,127,3,71,90,add some chopped jalapenos tomato paste to the pan and mix the ingredients,Cook-Heat
